room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
3810776,19587720,Entire home/apt,,2,1.0,5.0,,3.0,295.0,4.0,21.652722,-158.061331,2015-08-18 11:22:12.840901
5615202,25846886,Entire home/apt,,2,0.0,,5.0,2.0,239.0,3.0,21.679483,-158.038083,2015-08-18 11:22:20.117207
3426571,17274035,Entire home/apt,,2,1.0,4.0,,3.0,445.0,7.0,21.672231,-158.043078,2015-08-18 11:22:21.328093
210968,1040710,Entire home/apt,,2,116.0,4.5,4.0,1.0,169.0,1.0,21.679987,-158.031868,2015-08-18 11:22:21.870194
5615529,25846886,Entire home/apt,,2,0.0,,,3.0,359.0,3.0,21.678788,-158.037595,2015-08-18 11:22:22.002168
5173269,26586475,Entire home/apt,,2,3.0,5.0,,3.0,285.0,4.0,21.677267,-158.032668,2015-08-18 11:22:31.347643
223390,167085,Entire home/apt,,2,82.0,5.0,3.0,1.0,215.0,1.0,21.672096,-158.036932,2015-08-18 11:22:31.479534
2407312,12305876,Entire home/apt,,2,11.0,4.5,4.0,1.0,165.0,1.0,21.680372,-158.037218,2015-08-18 11:22:31.761553
3283271,16263783,Entire home/apt,,2,6.0,4.5,3.0,1.0,150.0,1.0,21.58264,-158.13938,2015-08-18 11:22:32.577172
4594244,1931435,Entire home/apt,,2,2.0,2.0,,3.0,325.0,5.0,21.641711,-158.043875,2015-08-18 11:22:32.975936
3968980,20574248,Entire home/apt,,2,2.0,4.5,5.0,3.0,300.0,5.0,21.679909,-158.037962,2015-08-18 11:22:33.113247
3093150,12305876,Entire home/apt,,2,5.0,4.5,,2.0,340.0,1.0,21.680259,-158.037771,2015-08-18 11:22:33.265223
4523386,23450402,Entire home/apt,,2,0.0,,,4.0,2000.0,6.0,21.637037,-158.067665,2015-08-18 11:22:33.557217
385838,1931435,Entire home/apt,,2,38.0,5.0,5.0,2.0,200.0,5.0,21.640894,-158.042632,2015-08-18 11:22:59.471763
164963,770461,Entire home/apt,,2,28.0,4.5,,2.0,400.0,2.0,21.662393,-158.052077,2015-08-18 11:23:00.006033
2626933,13453986,Entire home/apt,,2,1.0,5.0,,3.0,275.0,1.0,21.653801,-158.056775,2015-08-18 11:23:00.663988
2909463,1370624,Entire home/apt,,2,9.0,5.0,4.0,1.0,144.0,1.0,21.564405,-158.127407,2015-08-18 11:23:00.795840
4136742,21460264,Entire home/apt,,2,,5.0,,5.0,475.0,1.0,21.646224,-158.062113,2015-08-18 11:23:01.061891
4217973,17529758,Entire home/apt,,2,0.0,,3.0,1.0,105.0,14.0,21.582898,-158.137635,2015-08-18 11:23:01.192094
4294289,13508451,Entire home/apt,,2,6.0,4.5,,3.0,225.0,3.0,21.674694,-158.037321,2015-08-18 11:24:07.563594
9940,32794,Entire home/apt,,2,18.0,5.0,,3.0,300.0,7.0,21.652533,-158.062271,2015-08-18 11:24:21.239695
4752451,24524337,Entire home/apt,,2,6.0,4.5,4.0,2.0,150.0,2.0,21.647229,-158.048314,2015-08-18 11:24:22.045810
958849,1931435,Entire home/apt,,2,40.0,5.0,3.0,1.0,145.0,5.0,21.640367,-158.044199,2015-08-18 11:24:29.682973
1931895,10000414,Entire home/apt,,2,,5.0,2.0,1.0,222.0,4.0,21.588844,-158.111811,2015-08-18 11:25:11.467017
6556785,21880984,Entire home/apt,,2,8.0,5.0,3.0,1.0,150.0,,21.643787,-158.04884,2015-08-18 11:25:11.607011
322926,461037,Entire home/apt,,2,0.0,,,4.0,1780.0,7.0,21.681364,-158.03215,2015-08-18 11:25:12.425596
31547,135587,Entire home/apt,,2,7.0,4.5,4.0,3.0,375.0,4.0,21.654765,-158.057347,2015-08-18 11:25:23.525220
196758,958466,Entire home/apt,,2,72.0,5.0,4.0,1.0,135.0,4.0,21.651488,-158.055271,2015-08-18 11:25:23.661223
5959541,8390288,Entire home/apt,,2,,4.5,,2.0,170.0,2.0,21.650834,-158.052847,2015-08-18 11:22:13.113515
1797482,9427450,Entire home/apt,,2,0.0,,2.0,1.0,169.0,6.0,21.653946,-158.058829,2015-08-18 11:25:42.013222
2794026,5260260,Entire home/apt,,2,3.0,5.0,,3.0,200.0,,21.677816,-158.036676,2015-08-18 11:25:43.363646
